gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1077563137	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:62941	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Ca. 7km da SP-304, direção Vale Formoso, próximo da rodovia.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e	-21.45	-49.3							1996-12-21T00:00:00	21	12	1996	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	62941	3889	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Pietrobom-Silva, M.R.			2021-05-08T12:15:50.764Z		GEODETIC_DATUM_ASSUMED_WGS84
1077562134	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:61732	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Campo de Congonhas.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1946-04-03T00:00:00	3	4	1946	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	61732	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:48.471Z		
1077554250	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:52917	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Barragem do Itaúba. Margem direita do braço seco do rio Jacuí.	Rio Grande do Sul	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1978-04-11T00:00:00	11	4	1978	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	52917	545	Aguiar, L.	1985-11-01T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Bueno, O.; et al.; et al.			2021-05-08T12:15:50.704Z		
1077552669	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:51083	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	10 Km para Major Vieira.	Santa Catarina	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1981-02-23T00:00:00	23	2	1981	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	51083	63	Barroso, G.M.	1982-06-01T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Sohn, S.; Campos, J.M.; Campos, J.M.			2021-05-08T12:15:45.766Z		
1077551530	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:49801	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Via Anhanguera Km 22. Terreno úmido.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1949-01-17T00:00:00	17	1	1949	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	49801	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:45.493Z		
1077550412	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:48574	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Margens do rio Pinheiros.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1949-05-13T00:00:00	13	5	1949	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	48574	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:42.561Z		
1077549813	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:47954	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Pacaembú.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1949-02-03T00:00:00	3	2	1949	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	47954	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:50.493Z		
1077548873	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:46889	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Via Anhanguera Km 22. Terreno úmido.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1949-01-17T00:00:00	17	1	1949	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	46889	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:47.975Z		
1077545905	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:43552	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Av. Indianápolis.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1948-12-23T00:00:00	23	12	1948	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	43552	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:41.629Z		
1077545866	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:43534	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Pacaembú.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1949-02-03T00:00:00	3	2	1949	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	43534	s.n.	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Hoehne, W.			2021-05-08T12:15:41.630Z		
1077539687	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:31871	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	AR	Dep. San Fernando, Resistencia. Borda de bosque, suelo alto, fértil.	Chaco	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1931-02-01T00:00:00		2	1931	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	31871	150	Cabrera, A.L.		CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Schulz, A.G.			2021-05-08T12:15:47.026Z		
1077535572	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:27267	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Estrada Florianópolis/Camboriú. Na margem de uma mata. Mata.	Santa Catarina	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1980-02-20T00:00:00	20	2	1980	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	27267	33	Heiden, G.	2008-08-12T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Zoé Brito			2021-05-08T12:15:48.906Z		
1077520926	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:11277	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	I.A.S. Mato do Pai Chiquito.	Rio Grande do Sul	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1955-03-23T00:00:00	23	3	1955	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	11277	354	IrmãoTeodoro		CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Sacco, J.C.			2021-05-08T12:15:45.477Z		
1077520616	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:10938	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Tabuleiro.	Bahia	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1956-01-28T00:00:00	28	1	1956	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	10938	56-2512			CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Andrade-Lima			2021-05-08T12:15:41.850Z		
1077520178	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:10425	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Capital, Alto da Lapa. No mato.	São Paulo	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1941-03-23T00:00:00	23	3	1941	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	10425	5291	Gehrt	1942-08-01T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Pickel, B.			2021-05-08T12:15:41.704Z		
1077512651	f45c5ee0-e5ec-42e3-a80a-07318144efa4	BRA:IPA:IPA:2112	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Campos alpinos da serra do Cipó.	Minas Gerais	PRESENT		202d5f34-ff58-4ad7-964f-c947ce18078e									1951-01-16T00:00:00	16	1	1951	3129176	3129176	PRESERVED_SPECIMEN	IPA	IPA	2112	861	Barroso, G.M.	1952-01-01T00:00:00	CC_BY_NC_4_0	IPA - Herbário - IPA Dárdano de Andrade Lima	Andrade-Lima			2021-05-08T12:15:49.502Z		
1077509994	ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8	BRA:FUVATES:HVAT:3421	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Morro Gaúcho.	Rio Grande do Sul	PRESENT		24bd9401-0ae1-46f1-960f-303fc8af2600	-29.337222	-51.932778							2011-04-10T00:00:00	10	4	2011	3129176	3129176	PRESERVED_SPECIMEN	FUVATES	HVAT	3421	205	A. A. Schneider	2011-05-26T00:00:00	CC_BY_NC_4_0	HVAT - Herbário do Vale do Taquari	G. Bruisma			2021-05-08T12:23:20.472Z		GEODETIC_DATUM_ASSUMED_WGS84
1077508963	ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8	BRA:FUVATES:HVAT:2221	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Jardim Botânico.	Rio Grande do Sul	PRESENT		24bd9401-0ae1-46f1-960f-303fc8af2600	-29.466944	-51.961389							2007-02-15T00:00:00	15	2	2007	3129176	3129176	PRESERVED_SPECIMEN	FUVATES	HVAT	2221	s.n.	A. Schneider	2007-03-03T00:00:00	CC_BY_NC_4_0	HVAT - Herbário do Vale do Taquari	E. Freitas			2021-05-08T12:23:20.412Z		GEODETIC_DATUM_ASSUMED_WGS84
1077508604	ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8	BRA:FUVATES:HVAT:1851	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR		Rio Grande do Sul	PRESENT		24bd9401-0ae1-46f1-960f-303fc8af2600	-29.0675	-51.859167							2006-02-17T00:00:00	17	2	2006	3129176	3129176	PRESERVED_SPECIMEN	FUVATES	HVAT	1851	s.n.	E. Freitas	2006-06-26T00:00:00	CC_BY_NC_4_0	HVAT - Herbário do Vale do Taquari	E. Mundeleski			2021-05-08T12:23:20.399Z		GEODETIC_DATUM_ASSUMED_WGS84
1077508538	ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8	BRA:FUVATES:HVAT:1789	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Linha Ernesto Alves.	Rio Grande do Sul	PRESENT		24bd9401-0ae1-46f1-960f-303fc8af2600	-29.352778	-51.833333							2012-04-18T00:00:00	18	4	2012	3129176	3129176	PRESERVED_SPECIMEN	FUVATES	HVAT	1789	21	G. Heiden	2017-12-01T00:00:00	CC_BY_NC_4_0	HVAT - Herbário do Vale do Taquari	C. M. Zerwes			2021-05-08T12:23:20.469Z		GEODETIC_DATUM_ASSUMED_WGS84
1077507520	ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8	BRA:FUVATES:HVAT:748	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Jardim Botânico.	Rio Grande do Sul	PRESENT		24bd9401-0ae1-46f1-960f-303fc8af2600	-29.466944	-51.961389							2001-04-11T00:00:00	11	4	2001	3129176	3129176	PRESERVED_SPECIMEN	FUVATES	HVAT	748	s.n.	A. Jasper	2001-05-09T00:00:00	CC_BY_NC_4_0	HVAT - Herbário do Vale do Taquari	T. Klein			2021-05-08T12:23:20.308Z		GEODETIC_DATUM_ASSUMED_WGS84
1077505564	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:40365	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Parque Estadual do Cerrado	Paraná	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2012-03-30T00:00:00	30	3	2012	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	40365	8594	Ribas, O.S.	2012-03-30T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Ribas, O.S.			2021-05-08T12:10:47.691Z		
1077505335	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:39929	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Travessão Solferino	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2013-03-01T00:00:00	1	3	2013	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	39929	s.n.	Grizzon, M.; Wasum, R.A.	2013-03-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Soso, L.			2021-05-08T12:10:47.615Z		
1077505319	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:39891	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Travessão Solferino	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2013-03-01T00:00:00	1	3	2013	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	39891	s.n.	Grizzon, M.; Wasum, R.A.	2013-03-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Soso, L.			2021-05-08T12:10:47.681Z		
1077505279	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:39806	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	B. Cruzeiro - Rua Trav. Solferino	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2012-10-17T00:00:00	17	10	2012	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	39806	s.n.	Grizzon, M.	2013-01-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Pansera, M.R.			2021-05-08T12:10:47.667Z		
1077504669	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:38537	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	RS 122	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2012-04-15T00:00:00	15	4	2012	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	38537	4986	Pasini, E.	2013-04-03T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:46.240Z		
1077504566	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:38377	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Bairro Planalto Rio Branco	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2009-10-28T00:00:00	28	10	2009	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	38377	38	Wasum, R.A.	2009-01-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Fellini, F.			2021-05-08T12:10:46.159Z		
1077503100	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:35228	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Morro São Pedro - Espaço de Conservação - Econsciência	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2006-04-21T00:00:00	21	4	2006	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	35228	597	Setubal, R.		CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Setubal, R.			2021-05-08T12:10:47.135Z		
1077502997	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:34980	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Fazenda Violeta	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2003-01-29T00:00:00	29	1	2003	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	34980	1734a	Pasini, E.	2012-01-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:45.147Z		
1077502763	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:34382	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Mato Sanvitto	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2009-04-08T00:00:00	8	4	2009	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	34382	09	Magrini, S.; Wasum, R.A.		CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Magrini, S.			2021-05-08T12:10:45.468Z		
1077502085	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:32806	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR		Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2008-03-05T00:00:00	5	3	2008	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	32806	4425	Sobral, M.	2008-05-09T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:45.074Z		
1077501514	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:31653	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Estrada para São Francisco de Assis	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039	-29.592778	-55.368333							2006-04-21T00:00:00	21	4	2006	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	31653	3702	Sobral, M.	2007-10-22T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:43.278Z		GEODETIC_DATUM_ASSUMED_WGS84
1077501206	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:30948	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Mina da CRM	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2007-02-21T00:00:00	21	2	2007	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	30948	3947	Sobral, M.	2007-05-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:47.732Z		
1077501140	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:30809	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Mina da CRM	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2007-02-22T00:00:00	22	2	2007	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	30809	4018	Heiden, G.	2009-11-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:47.789Z		
1077500445	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:28796	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Estrada para São Francisco de Assis	Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039	-29.592778	-55.368333							2006-04-21T00:00:00	21	4	2006	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	28796	3703	Robinson, H.	2006-08-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:46.357Z		GEODETIC_DATUM_ASSUMED_WGS84
1077500373	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:28672	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR		Rio Grande do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2006-02-23T00:00:00	23	2	2006	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	28672	3583	Robinson, H.	2006-08-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:46.259Z		
1077500335	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:28599	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR		Paraná	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2006-04-30T00:00:00	30	4	2006	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	28599	3742	Robinson, H.	2006-07-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Wasum, R.A.			2021-05-08T12:10:46.269Z		
1077500197	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:28301	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia	DC.	BR	Rodovia Bodoquena - Bonito Rod. MS 173	Mato Grosso do Sul	PRESENT		7cf67ac2-f2f2-42bd-92e4-c2eac0b21039									2002-05-20T00:00:00	20	5	2002	3129176	3129176	PRESERVED_SPECIMEN	UCS	HUCS	28301	73165	Ribas, O.S.	2005-01-01T00:00:00	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Hatschbach, G.			2021-05-08T12:10:46.530Z		
